open,high,low,close,volume
388.0653,394.9805,387.971,391.9766,1619758
393.0335,397.5228,388.3713,394.3971,1102565
393.3971,395.1978,391.7638,394.2934,1841791
390.1399,395.0983,387.537,389.0235,1809053
389.3593,391.2037,386.8323,390.9599,1213583
386.6845,387.78,383.7404,384.1448,1979559
391.8013,392.675,389.754,391.0888,289602
388.8998,391.8726,387.8375,388.4115,1715422
394.036,398.3517,387.9447,389.6243,152510
389.6168,392.2757,389.152,391.3226,951177
384.1925,393.9214,382.8457,389.8448,574841
394.082,395.1291,390.2397,393.33,728649
393.4638,396.0842,387.5281,390.5771,515063
397.5231,400.4529,387.8282,395.7548,116242
382.3007,389.3393,381.0345,387.8836,1569692
389.89,390.2229,386.3239,388.6584,239969
395.1366,403.4131,393.8657,400.1682,513480
395.2556,396.2336,388.7079,394.2479,849824
390.6689,394.1479,388.7759,390.2992,545257
390.8214,394.7083,390.3633,393.3589,404633
394.0209,399.0541,391.9972,394.4593,1533329
395.4904,398.4945,394.8245,396.5791,1483894
400.0357,401.5473,398.5795,399.5398,238528
408.4605,408.7633,402.7375,403.4022,440587
408.0347,415.3003,404.4904,410.2143,573636
411.4983,414.4811,406.7916,412.785,554523
413.3221,413.802,409.3696,411.335,1609176
415.8353,418.0695,412.0298,415.5474,1447064
427.5998,429.7319,426.389,427.6029,1944746
430.5622,430.6416,421.9723,426.7957,1112819
418.8026,420.9761,418.3013,420.6442,1351053
427.504,434.5809,419.7367,427.7306,241870
426.8731,427.1522,425.7792,427.0017,1029729
410.0498,417.1237,410.0452,413.3513,165880
419.1583,419.6624,417.9707,418.681,988963
414.5764,417.3197,413.5798,415.374,1117042
415.7181,420.3986,414.7613,414.8518,1710444
416.6596,418.2022,416.0768,416.9645,530156
420.411,420.6584,413.2036,418.1995,1064534
424.9022,425.5782,419.3229,422.7159,1485611
419.3881,425.8658,417.627,420.0056,144159
422.2394,424.0169,422.0038,423.293,1000161
422.8678,425.075,421.6037,421.6904,252484
426.8312,427.6574,425.6308,426.4322,1354129
434.1696,434.9077,429.3517,430.4297,591158
429.0468,429.3439,420.5812,424.4747,1539890
432.3491,433.8905,427.6965,431.4891,243426
428.3795,429.8895,426.1239,428.0768,1333367
431.7646,438.0417,430.7229,433.3404,1128246
432.7246,437.5216,432.3411,435.778,1357475
447.0964,449.9124,442.9416,448.0056,692913
448.1151,450.2309,445.6407,446.551,1093803
450.6776,452.9542,438.1626,444.2617,513951
445.0116,447.5041,443.8246,444.1768,1131676
440.5901,442.887,440.4952,442.2056,537282
447.1505,450.3557,444.794,447.5884,1802810
437.1867,437.3094,433.3266,436.9109,1671370
429.7435,431.2726,423.7929,430.1028,1947885
421.8999,429.9246,421.6194,423.311,1672346
432.8902,433.6415,427.6465,429.4313,1666558
437.7657,441.112,434.778,440.6368,1210338
438.2379,440.0555,437.1942,439.991,1603684
437.9034,439.3343,437.1439,438.9221,537084
437.3431,439.8093,433.7177,439.4275,220883
446.8953,447.613,446.0841,447.1977,1196208
441.8904,444.1449,437.5793,441.0642,1843570
442.8954,444.8451,440.2722,442.6884,1613186
447.9196,450.7621,447.4416,449.2565,1906368
452.5081,463.679,448.6394,452.6913,1436647
454.1967,455.1148,449.3397,454.0259,346195
463.3416,467.0461,456.045,460.9409,1991300
443.3124,444.9574,441.9752,442.6686,316482
447.052,452.513,445.8321,447.2374,1570355
436.5571,446.1972,436.4824,442.9152,1563120
429.5919,431.8641,428.5621,430.9615,545228
429.0066,436.4048,428.5773,434.3223,1079020
444.352,447.791,441.1483,443.4086,1941731
442.7424,442.8761,442.1262,442.5396,1739473
449.6122,455.1628,447.3954,448.9552,1077337
460.3159,461.5138,453.6455,459.9912,1878333
469.6206,470.111,468.451,469.2009,220005
480.3094,481.1967,480.1823,480.9342,785825
488.17,489.5492,485.6688,486.3665,632942
483.2831,493.7354,481.4143,486.9658,1574936
473.7642,475.7759,469.9483,475.4513,1642689
471.1597,474.0125,470.6848,473.747,1362003
466.602,470.5543,464.0483,467.8393,1567388
483.2224,484.099,482.0763,483.3732,846195
480.4097,486.1544,480.105,482.1478,1727407
481.3018,483.1164,480.9733,483.088,1249819
488.137,491.3695,486.613,487.1495,328266
487.419,495.0257,480.8785,487.5169,402655
502.5333,503.0306,499.5164,500.1214,1246864
493.4183,497.8172,492.4046,495.5217,1803900
497.5998,498.8772,496.9196,497.02,864058
490.3841,496.6883,484.6626,491.5645,1222294
481.3684,484.5395,480.0365,481.9753,1227744
479.3533,483.0886,473.1078,477.6204,194476
476.0491,477.6703,475.4895,477.4029,349383
475.2932,475.7047,473.8973,474.3859,200511
469.8502,472.6951,466.946,469.5313,1261538
456.4178,460.07,456.0728,459.7763,228013
459.2253,461.4965,455.4075,459.2494,1711127
451.328,455.6404,445.629,449.0448,1890071
454.0049,455.8422,453.0643,454.239,1073147
452.4298,458.9816,452.3559,454.8466,544461
441.6343,445.8793,440.5684,445.0546,1983481
442.7035,445.3646,440.8869,443.0394,1446004
437.2295,442.009,436.0353,438.1128,996381
442.1201,445.9083,436.9425,440.2594,1052941
450.4392,451.6877,447.3475,449.2461,580626
441.0147,442.2499,433.6714,436.8296,343146
439.3826,442.8974,432.941,437.6277,1671034
440.0817,442.1254,435.5538,436.6215,268939
439.4843,441.1509,436.8946,441.0846,456282
447.0966,447.2253,438.3607,442.5417,461592
433.3703,439.5532,431.1866,437.6218,365152
436.1345,442.0791,433.9774,435.576,1985472
429.6238,433.0671,429.1259,430.449,1184973
439.0186,443.5491,434.7402,437.4966,1631217
438.1288,442.9012,437.621,437.6803,1171484
449.0977,450.3884,448.62,450.3867,1636565
449.8654,450.145,449.6045,450.0221,1951201
446.9029,447.1374,441.6086,445.3099,615459
436.7159,436.901,431.785,435.3563,1196245
423.2808,424.0263,421.1169,423.7814,1811985
412.2909,415.7329,410.0973,413.8716,895651
419.2984,420.3026,412.8556,415.5748,898710
419.1911,419.5204,416.8763,418.8,921136
411.7151,412.537,403.3845,409.0247,629135
415.4197,417.4788,411.7588,414.5946,920815
410.2312,414.3091,409.2003,411.6425,1709928
411.845,416.7211,411.3563,412.5911,1498745
423.5581,423.6939,422.1004,422.7329,557929
426.9003,433.8754,426.49,428.501,620447
426.4024,429.0256,425.3,426.8212,1795942
422.2645,423.5676,421.0277,421.1955,1298152
406.5671,410.7618,406.4728,407.8584,748118
404.6307,404.881,402.1919,403.5227,1855823
402.1268,402.6751,401.906,402.287,1339258
390.9113,398.5139,390.6882,396.4136,1567824
397.3793,397.4022,393.8172,395.6734,1722422
395.5501,400.6524,393.2428,396.1694,1649082
396.6915,397.1589,393.3662,394.8749,848312
392.7564,394.9552,390.9319,391.0827,1837820
393.0655,395.6203,388.0364,392.1125,215791
392.0038,397.3557,390.3036,394.76,1073007
390.409,393.6171,387.1638,388.3947,595707
394.544,396.749,393.7786,396.7419,250035
398.4966,398.788,392.8308,396.1953,1167090
395.6191,396.737,395.5465,396.3469,508649
395.7491,402.3844,393.2364,400.6199,227385
403.6504,404.0478,400.33,402.064,1683547
405.8686,409.308,402.6933,407.8944,1077025
411.8986,414.9523,407.3164,409.6959,678306
408.3406,410.6798,403.9637,405.9901,1234438
405.7487,408.3014,405.5538,408.2384,1562455
400.1125,401.4062,400.0892,401.3346,508129
402.9912,403.1338,400.8408,402.0288,1544504
401.9082,407.8974,399.6761,401.8687,1591308
398.615,400.9911,397.1568,400.6561,279214
400.6966,401.8382,398.2473,399.9244,112497
384.907,391.8667,382.7535,388.8322,669478
386.5496,388.0529,382.4212,385.6834,990239
386.7403,387.8861,385.771,386.2596,459898
387.3497,387.4468,386.7693,387.2256,1226993
379.5369,381.6724,378.7124,381.3404,218342
389.2361,391.9004,388.5541,388.6884,1874071
387.0275,387.7305,383.5537,383.7093,1816700
391.1908,396.481,388.6281,389.3689,1547208
391.7165,392.5803,391.1115,391.9111,1326109
389.2685,389.6243,387.8995,388.1693,309339
397.685,399.1705,395.0941,398.6849,323915
393.2079,395.51,391.3864,391.6493,880410
397.4014,398.5157,397.0302,397.1262,1737664
404.5361,404.9904,403.0635,403.1718,1150561
397.1198,406.6025,395.0321,399.1764,1442673
408.1017,408.4164,404.029,407.6425,618637
401.7562,409.4971,400.3868,406.157,1996342
408.2414,409.24,404.1211,407.9604,1017055
408.4026,409.6903,407.4538,409.5975,440357
407.0877,410.1921,406.3784,408.814,224990
413.1718,417.2193,410.4466,413.8578,226845
415.6567,420.9434,414.1521,418.855,1733688
405.6978,413.3972,404.4859,408.0529,654962
415.5905,416.7321,415.2317,416.1567,954535
408.1187,409.6145,398.3341,405.9478,1152916
408.6732,412.5451,408.2145,412.3254,483140
426.6304,426.8582,418.5627,419.3951,894585
404.6888,413.7411,404.6434,412.629,1735258
411.0204,411.6191,409.8672,410.1351,1988539
407.8935,408.8372,402.2599,403.4292,1553876
402.6726,402.7951,400.9397,402.171,773655
398.213,401.6654,397.6323,400.357,969062
406.9004,407.8985,404.5913,405.1072,218778
410.5357,414.3677,410.0748,413.1895,744219
419.6964,427.1218,415.6521,421.9731,658646
417.5877,419.1237,413.3939,418.4716,850499
416.1185,418.2211,415.0062,417.2021,1049437
406.9443,407.8135,406.5477,406.8397,653614
400.3476,403.997,399.8685,401.9916,1408469
407.8473,408.1645,407.8247,407.8926,1264604
413.2192,419.0545,412.4589,417.9399,460032
410.9114,411.402,407.4625,410.3139,1001941
406.0718,406.9857,406.0615,406.7242,880484
405.7721,406.7356,403.5983,406.6038,1521596
409.8559,410.8436,406.5745,408.357,1707248
403.1366,403.8576,402.1891,403.4682,1798924
406.0564,407.2201,402.8979,406.0834,1832378
403.0482,403.831,401.5798,403.2477,1229680
402.743,405.5058,400.4313,403.2006,1324818
406.6827,407.7294,406.0339,406.5588,1882723
412.81,413.2462,405.8119,406.6386,1575312
406.8434,406.9759,402.2541,404.0259,454187
403.2372,404.3018,401.249,403.4025,1401373
399.0018,404.1575,397.7346,402.9085,1274009
399.4594,401.5109,397.7951,400.7185,1712566
398.2184,400.2638,396.2011,399.2059,1746385
409.226,409.8489,407.2756,408.9353,976874
414.4874,418.0744,407.2772,412.4318,1336171
412.1519,414.0562,410.1313,410.6489,1336823
416.1783,417.1062,414.2033,415.006,1799793
412.1919,417.0806,412.0714,412.9744,846138
425.0814,427.9782,415.0091,420.3478,971738
421.892,426.0315,420.7807,422.7272,876456
422.3693,422.909,421.3382,422.0896,1188800
425.6562,433.7488,424.6152,424.9763,1431781
411.9852,416.9252,411.3467,415.1211,633170
404.1823,414.1076,403.8153,408.2047,442496
402.8765,403.2118,399.4769,400.9994,1822023
400.4362,402.0714,397.9362,401.9003,414373
412.4518,413.3601,411.9366,412.5229,1679651
430.0159,431.0932,426.0171,426.6061,1669538
429.5242,431.2169,426.6899,430.7518,1391404
434.9454,436.5353,432.3503,434.0435,1675201
423.0584,426.2475,420.0304,422.5166,1134444
415.8222,420.0036,415.7887,419.1332,1326420
414.4014,416.8156,413.56,414.2509,154830
409.7855,413.2137,409.3658,410.4521,643623
409.7179,411.3406,406.5339,409.4591,1484071
406.7956,408.2284,406.3215,406.6105,1654834
395.0958,397.0119,393.527,394.7553,912264
398.2307,400.2359,397.1346,399.2488,154985
390.8668,393.3362,390.4541,392.9152,566975
396.1661,396.297,393.153,394.3672,509364
408.0871,408.4873,402.4775,406.87,1763167
398.5465,401.5748,398.2666,401.3376,1808438
392.4296,393.9719,385.0383,386.4292,356602
383.9598,385.7408,382.2599,384.8134,714232
392.0171,393.1733,388.0632,391.2602,1891558
400.601,405.6477,399.7023,402.9644,443337
394.8728,397.1966,394.5186,395.6401,1445570
404.0539,405.5823,391.5919,398.6386,497185
396.6828,397.1701,392.4006,395.9056,1317755
395.4586,398.1844,393.0807,395.3164,253193
412.1514,412.5901,409.2119,411.353,1007239
401.7313,403.0636,399.0571,402.2232,184299
401.6493,406.355,400.5811,403.7974,418459
406.868,408.5414,406.0476,406.6808,277203
412.5935,415.5202,412.1326,413.3999,1865392
418.0024,419.5442,412.7239,414.0493,862709
419.2142,419.2854,414.4617,416.0086,1691304
413.1939,416.2294,409.5376,413.6132,335699
416.5611,417.9436,413.9264,415.3278,1813429
414.3244,414.7558,413.0566,413.2365,819541
416.5349,423.8828,414.4107,417.1491,1117635
410.9949,415.03,408.9531,414.8843,382790
416.5459,419.2065,414.6792,417.2794,295834
419.9821,421.9799,417.0521,417.138,1104817
426.6434,427.0862,424.1246,424.2861,620218
422.5406,428.0747,420.6543,424.0015,1599253
414.5725,417.1235,412.3021,412.9149,1094018
426.3886,429.4412,417.1554,420.8474,413695
415.3243,416.5463,415.2072,415.21,704354
416.2035,421.0473,411.1032,411.1992,975148
407.3947,410.2929,406.9056,407.5823,912304
415.0985,417.7484,411.9983,416.1141,1247196
405.9961,407.5006,401.0205,403.0354,285745
419.5808,423.8411,418.2579,422.5005,1360274
431.2343,432.1507,426.0625,429.2895,357552
429.5972,434.446,427.1567,430.7725,1125071
429.9844,430.5224,429.8575,430.461,1534639
431.7606,432.4819,431.1329,432.3519,797813
439.4611,439.9813,435.7841,435.7884,1408568
437.3435,443.5559,436.8835,440.0705,1250656
442.3569,446.7272,440.2279,443.7978,904122
443.5184,444.6042,441.4736,444.439,102061
442.8725,443.4458,442.5534,443.1697,142331
441.0239,447.6719,440.5171,442.2094,1517582
440.0483,442.3209,438.9188,440.9626,1324931
456.3482,458.2871,447.4578,448.5708,1913876
453.3863,453.5787,447.5574,452.6277,1587850
430.1483,438.1658,429.8162,433.1413,636369
438.0956,440.8482,434.4574,437.4676,1018239
438.1435,441.6422,437.7317,438.7912,242876
438.4628,441.04,432.9761,438.7119,1279163
435.2083,441.0051,435.1622,436.2063,771720
442.4146,444.3904,442.385,443.6682,332852
453.6826,455.1436,448.5954,450.064,951351
443.964,446.1905,443.7849,444.921,573645
448.4934,455.7024,445.327,447.6906,1741531
445.7127,445.9498,440.3004,441.257,150018
433.2305,433.2465,432.162,432.2626,141619
428.1913,436.9065,426.5139,428.2609,1872595
432.5592,434.9247,429.5374,433.8802,1205045
438.4931,442.4351,433.4933,440.1719,519651
442.5068,446.1745,439.4769,443.617,172335
448.6191,448.7908,446.5106,448.5132,1498420
453.7918,455.2604,449.2897,452.0445,1294155
453.1673,456.8807,441.1107,447.7605,1576925
450.3778,456.8901,447.9744,450.7159,1561908
455.8257,458.1126,454.0698,456.2055,882951
463.3115,466.7995,459.9946,461.4427,1575048
468.5989,471.3192,467.4391,469.7927,1571114
471.7787,478.4556,471.0793,474.8581,1146135
476.6829,479.1396,476.3276,477.4158,282203
482.5186,489.7746,480.9186,485.1898,408772
479.468,485.3279,477.9695,485.0453,848203
475.868,481.9285,473.9303,478.7192,1658651
477.1939,477.9821,476.9234,477.5974,1442741
473.24,475.9137,471.0014,472.3379,141665
467.3738,472.0201,462.5462,467.6251,181322
468.4987,473.6739,466.1858,466.6592,546922
461.8939,462.4007,456.9344,461.1913,1631412
459.0836,459.2647,458.8595,459.1116,1615424
445.6312,446.3558,442.9461,446.299,583056
448.2109,448.4205,445.6529,447.774,697283
445.7554,450.0138,444.9252,447.8269,1956653
440.7506,442.5412,439.4114,442.4159,1481028
446.679,448.1729,445.5371,446.8572,210494
450.9802,454.7092,448.9325,453.2313,1125411
439.687,444.642,439.6425,442.4773,1675557
438.7289,440.2439,432.0117,437.4876,1632081
429.9199,434.7495,429.3134,432.5125,1063668
429.3618,429.3893,423.3122,426.5001,1082220
431.5586,431.9487,430.2308,431.883,468165
431.7093,432.4682,430.6613,430.6723,617454
428.4831,431.1322,427.9987,429.0097,1555269
414.2057,418.7711,409.3502,416.3481,153783
417.3031,422.5237,415.4583,420.3774,963761
412.6406,413.3788,412.3915,412.6765,849404
414.3157,415.0597,410.6954,413.089,822591
413.4721,416.6072,411.5453,414.8528,1656294
421.2952,425.3009,418.0083,423.4492,1676157
418.2052,419.1039,413.3807,415.2585,1887493
393.1927,399.9774,392.5397,396.9096,676345
398.5212,399.6099,396.9243,398.0455,1699815
409.6475,412.6725,405.5007,408.9832,1956088
416.5221,424.8591,410.3547,416.6965,211261
421.1835,422.7451,413.5711,418.0509,1676349
417.9694,418.1725,414.6155,415.0208,408356
417.6893,421.5674,414.3141,420.1179,700835
412.9613,417.9582,408.7702,414.0688,238418
416.6213,417.4946,415.7409,417.0798,1318537
420.3601,420.561,419.8356,420.2962,1730088
428.3843,431.537,422.0392,427.0763,1481174
445.3287,447.711,444.6456,445.1707,1765312
447.1671,448.782,447.0569,447.8435,410898
452.3434,452.7887,444.0136,444.482,1487868
444.4853,450.5227,442.3523,444.3559,1926078
434.5133,436.4689,431.0579,432.7628,1606667
429.1214,429.4395,427.5851,428.3193,1327858
423.9129,426.0858,422.9805,425.7404,819285
422.3176,422.7801,421.5115,422.4489,451470
423.4085,426.2013,423.0708,423.4578,1425500
423.5915,423.9006,413.621,418.3078,1231585
420.6915,426.2998,420.3452,425.4438,1688883
425.1998,427.7175,423.2362,425.4877,1073515
424.5154,426.5904,422.1106,425.4709,1814289
426.0256,426.8725,422.8304,423.4257,1807860
420.7853,426.0269,420.0629,424.455,1146716
429.0061,433.4814,425.4782,429.7839,1056382
424.797,428.0416,423.4084,424.2723,134595
418.194,423.7852,415.6583,420.1466,1322227
419.864,420.4877,417.6683,418.2787,1368587
407.6667,410.5122,407.651,409.9601,683955
404.1418,405.7693,399.283,404.9935,105036
405.42,406.5613,400.5417,402.151,1162499
411.7783,412.7005,403.3511,407.501,1547213
408.7175,409.1902,407.9233,409.15,428465
409.6593,411.313,408.8319,410.3809,729445
415.3621,417.6128,413.6834,415.6939,1463808
419.0636,419.2837,412.0126,414.8797,671337
418.7959,419.3753,414.4984,417.3585,864817
415.5099,417.4853,413.8031,416.7545,1065567
420.3349,420.7129,414.0739,418.4585,1137857
414.7044,415.395,411.4943,414.858,1253607
400.8866,401.1053,398.8944,399.9958,1957162
397.814,400.3073,392.4425,399.2309,1582413
409.0017,409.5026,405.9837,407.8833,1572495
417.9619,418.5378,413.2166,413.631,685129
416.9413,422.0728,416.4213,419.7064,501424
430.2107,430.3732,425.7009,427.6039,292558
425.2772,429.223,423.3018,428.2157,1253053
429.6112,434.6931,425.6198,429.528,1194023
428.0944,429.1664,424.0149,425.6094,1755847
424.4162,425.1803,422.9,423.6387,623974
427.5152,427.65,426.39,427.6126,1198643
434.7161,436.9804,433.2029,435.4482,1734123
433.201,440.4101,428.907,434.5818,638452
430.7899,434.2076,430.678,431.7002,1477947
433.3075,436.0949,430.9068,431.7468,1910715
435.3421,436.0315,433.5332,435.7015,974554
425.0496,429.1629,423.2768,426.4092,1708637
411.8759,412.2045,411.5928,412.0138,263663
408.4641,411.2972,407.6678,408.6662,514703
403.5398,406.2941,394.1721,401.2915,1397737
396.1077,400.8026,395.8053,398.2842,1834581
397.5422,399.0971,393.8196,397.4421,986485
394.9249,398.6921,392.6264,394.7886,1074086
403.0413,410.0458,402.7373,403.5246,672739
407.0418,407.4559,404.6295,405.5478,1163959
409.4889,411.6924,407.391,407.4205,1690625
410.149,411.3058,408.4188,411.2819,781768
403.748,405.3646,399.3318,404.3563,817550
410.7023,412.9238,406.4835,410.7493,669101
409.4417,411.0729,405.0122,410.3238,1910091
417.3742,418.9733,412.2465,414.5128,1045456
409.0602,409.9067,407.8462,407.9424,675806
396.1451,400.8457,393.4357,398.5845,1775984
402.0084,404.0687,401.3466,403.545,510668
410.39,411.1802,403.0417,405.8705,725001
403.2522,403.3987,398.5287,400.4558,1319321
394.4127,395.7793,393.6517,395.3053,1858466
400.3013,405.6533,399.6241,402.0755,220919
394.9495,396.4705,394.5141,395.0051,538231
405.727,408.6812,399.7107,404.8995,1930076
398.3121,399.9547,397.9687,399.5063,1388646
407.3941,409.9023,398.4947,403.3906,1480893
401.5465,401.8044,398.4535,401.4472,1819812
406.0154,406.1973,401.1915,405.1364,1547271
398.1388,403.4645,398.0887,401.8835,641040
403.2393,403.392,399.7428,400.9434,1096551
402.0836,402.6939,400.3449,401.2297,416422
393.8784,396.872,393.6037,395.2827,596294
398.7311,400.7915,397.268,399.7397,954401
397.9672,398.9969,395.5643,396.7139,973130
395.7016,395.9322,390.6075,395.3955,591915
389.1697,391.0829,388.794,389.5808,1427643
375.0919,377.2059,374.7824,374.9288,987403
373.5806,376.35,371.1014,373.8934,183090
390.3948,390.6436,382.8454,387.7109,1215419
392.5277,392.5893,390.4352,392.3401,1622786
390.7936,393.1605,390.0949,392.266,1725691
390.0302,391.7191,389.2378,390.7613,642169
393.4839,393.7428,390.9279,390.9321,1725829
395.0769,396.1097,392.2145,394.193,430437
387.7066,387.7313,386.8378,387.3112,1540914
395.5515,396.3555,388.8311,393.8788,913914
398.4621,401.9043,397.5188,398.168,1190420
403.4117,404.2074,400.896,402.5208,1317416
403.5698,411.5702,403.1614,405.2175,1616022
405.4609,406.3931,401.276,405.3772,864840
410.3792,412.9472,406.5021,409.5304,243409
414.201,414.4434,408.9235,413.2233,160937
412.2011,412.3353,408.9757,411.0758,1003113
405.6603,409.0102,405.481,407.5948,1746816
406.9746,408.3988,406.7023,408.2589,1158997
416.4534,418.146,414.8643,417.8977,870569
412.8138,413.235,409.7397,410.2432,1964582
403.2257,404.5303,397.4996,401.3514,1553415
405.8709,406.1064,399.4979,402.3847,1446463
404.0436,406.3046,400.3846,402.7323,505738
399.5744,405.0079,397.6992,403.8212,901589
401.9083,410.5397,401.686,405.3421,1287141
404.0052,405.1673,403.6718,404.0277,388210
413.5456,415.517,409.4463,413.1998,320606
406.2984,406.9002,398.7378,403.436,941448
397.8083,401.0903,396.2574,398.4932,383370
398.6846,398.9069,397.1186,397.9162,1323201
388.0543,391.6561,385.7038,388.2672,1210058
385.0661,394.1226,381.03,387.2831,1996829
395.3919,397.9309,392.7614,397.0959,1280804
398.121,401.0041,395.8347,397.2601,668689
401.7065,402.2625,395.812,398.6771,374485
391.7005,393.4426,390.1663,391.251,1132845
388.1922,390.636,387.2543,387.6891,966185
384.8515,385.8791,379.3522,385.5519,1036496
385.9226,385.9302,379.858,383.7572,989610
392.337,393.3095,390.5452,391.2453,1926974
394.4237,395.1096,394.1945,394.5714,1778273
385.7181,389.3752,384.5707,388.0865,1361705
386.0264,391.7607,385.6753,389.5631,1476788
389.2363,393.2635,388.899,392.5246,1916829
399.4334,399.5158,398.5459,399.3353,1217485
406.4825,414.0552,405.6738,408.9568,1750282
402.2077,404.9516,399.6305,402.8173,1155251
398.2098,400.1854,393.6412,397.9874,806836
389.9069,390.8576,384.5047,390.5893,1179225
389.2278,389.4959,389.1723,389.2595,962264
390.271,392.2832,388.7041,392.0313,358616
397.006,405.9567,393.9988,397.9203,186084
394.7852,398.6863,393.4441,397.507,1799013
397.2926,402.0879,395.1997,395.644,510775
397.588,398.3074,396.565,396.5853,608623
387.9792,397.7424,387.8146,391.6873,538459
403.9533,405.2653,403.0462,404.1989,1240374
392.2682,400.8814,390.2893,394.6077,864974
398.3496,398.5017,393.8766,395.7423,934469
410.7976,412.943,407.8015,407.9797,1348755
408.9878,409.3162,406.8268,408.0621,1072495
403.5687,406.943,402.7477,406.9412,1884050
405.4157,405.7868,403.8336,404.8056,648338
403.1083,404.0898,402.4126,403.7521,658828
412.1494,416.7917,411.1462,412.1939,198311
399.9023,400.4207,398.2496,398.7824,843525
412.2689,414.3778,405.5162,408.1021,1062719
400.8139,400.8256,397.9689,399.5177,766069
397.7242,399.3187,392.0397,397.9627,1596720
393.4245,399.966,392.3127,395.4481,906916
397.9054,401.8931,396.0069,398.9946,823783
388.329,390.9946,386.1328,389.5827,1914908
392.6405,395.7003,392.1968,392.3321,1768017
404.9262,405.3124,403.4902,404.4683,1827069
396.8607,398.8576,394.6384,396.3215,1207922
399.5208,399.741,395.7776,397.4906,1746296
394.0368,395.1975,392.3713,393.6025,742731
395.114,398.2516,391.6752,396.1646,1952364
396.3496,396.8695,396.3096,396.3181,1236451
390.3741,395.2265,389.5222,392.5621,639578
395.0759,395.5402,392.4547,395.485,1106217
407.4337,407.4513,405.5601,406.3757,1243087
407.0629,410.6969,404.4831,405.2542,1683876
412.8704,413.9869,408.1079,409.6942,897659
402.6861,403.4112,401.4641,401.8632,1631179
400.5719,400.8733,393.5104,396.1787,881982
398.5817,401.4584,397.6826,399.0359,1062831
408.4505,410.7787,405.6637,408.0595,1816346
408.8476,412.212,406.5213,410.2831,546974
410.0023,412.6437,406.8801,408.4018,790454
407.9663,411.9916,406.4861,408.4383,565756
401.6916,405.3339,398.0819,400.889,1790990
404.3597,404.6017,403.9568,404.5812,171188
409.3489,417.1012,408.6636,410.0124,942625
409.1541,411.2919,402.9743,407.2821,1700278
406.7526,408.4109,402.7602,404.461,178543
406.8454,407.5259,401.8333,406.1179,1628714
399.2621,404.7035,395.2261,403.5066,1907989
401.9917,403.3802,401.9005,403.1468,1343258
416.0766,416.2611,415.9186,416.0879,1064296
412.0176,415.0123,411.5397,414.5905,1197089
411.4163,414.251,406.2104,412.4092,1525804
407.9393,409.0278,407.8854,408.4637,921548
409.3936,416.2072,405.323,413.0902,1105383
408.29,413.4799,407.8213,412.01,726057
404.431,410.0384,404.4121,408.057,1087738
420.5053,420.713,415.449,416.2668,1155312
429.8668,429.8894,424.0453,425.2684,1333111
418.0375,421.8084,413.3248,421.4977,107956
408.7559,413.0719,407.4008,409.9012,451375
418.2065,418.592,414.2557,416.1846,875417
412.7374,412.9939,409.6609,411.9736,756554
418.3219,418.7424,415.852,416.9302,1700480
405.8203,407.6169,403.6738,404.83,835365
408.1657,410.5656,407.972,410.3277,1264363
402.9845,403.4852,402.9359,402.9807,1561727
408.8874,409.2615,405.6431,407.463,1356047
414.1235,415.0961,407.2638,407.591,1280409
400.202,404.2936,397.0596,401.8404,1783722
400.0286,402.6456,398.7504,399.4344,1228913
403.1653,404.8764,400.0683,403.6081,402529
406.7259,407.8046,402.2154,404.2901,108287
408.0105,408.226,407.4226,407.8906,1095248
419.4767,422.3882,414.8141,420.2062,815504
409.1268,413.5254,407.8016,410.5024,475059
420.5923,425.8813,418.7097,420.6243,1606068
427.199,431.2526,416.5621,421.3254,262595
415.2265,416.558,409.812,415.7249,961733
404.3324,409.7141,403.6253,407.5522,915415
405.4073,407.9108,404.8303,406.4383,1924750
411.9054,413.0152,409.5419,412.1374,1632170
412.1702,414.4383,410.7262,411.3908,1130417
421.1964,425.232,415.991,420.8645,1799408
414.1,419.6465,405.2469,411.8435,330497
413.6604,414.6302,410.2967,411.81,1757388
408.4895,409.6316,403.7529,404.1864,1253689
406.8624,408.7431,406.1306,406.4377,1227738
412.4484,414.6112,409.8961,411.9219,1151781
406.1904,413.2237,405.1991,409.3713,547018
396.3578,397.7349,389.0182,393.7276,830205
396.2926,397.1966,391.3474,394.9438,1831763
398.3502,403.7731,396.0315,397.5794,1797638
396.9632,400.3237,396.3201,400.0378,1879967
404.1779,411.1889,403.6494,407.5631,553565
401.957,402.8774,400.7118,401.1077,1716625
402.6051,410.1473,401.8461,405.2617,1516927
412.8056,413.1,412.1781,412.6174,1858224
402.389,403.7388,399.5454,401.795,1158420
403.9407,405.8,400.9832,403.7665,1571021
402.4206,403.603,394.0243,400.7645,1358152
400.9729,402.7892,399.8678,400.3148,138028
407.9266,408.955,398.4327,402.4482,274469
399.0597,400.1008,399.0198,399.5576,274805
394.1874,396.077,393.9473,395.5678,489856
396.9769,399.5731,395.1562,395.8101,1787456
389.6156,390.05,388.9799,389.4463,180771
382.7205,386.3414,382.5993,383.1929,1062509
386.5604,387.8242,384.9025,387.1565,345425
378.2108,381.3968,376.7967,380.5803,970447
384.5461,385.2822,378.7599,384.4416,471298
388.8188,390.8873,386.4554,387.1572,233914
379.9104,383.5088,374.7771,377.3011,1045413
374.7762,374.9302,372.0985,373.5232,1286361
381.1379,382.3082,377.346,380.3119,282524
